,Date,A - B,A - C,A - D,A - E,A - F,A - G,A - H,B - C,B - D,B - E,B - F,B - G,B - H,C - D,C - E,C - F,C - G,C - H,D - E,D - F,D - G,D - H,E - F,E - G,E - H,F - G,F - H,G - H
40,29/01/2021,0.005635317637849521,0.0,0.0014627385135137084,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,0.0,0.0,0.0,0.0,-0.013645782404550829,-0.004718967405281584,0.0,0.0005225173943559109,0.005452804536196135,-0.01588675484556957,0.008311138149788148,-0.030213219571304174,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
41,1/02/2021,0.005635317637849521,0.0,0.00973763927331039,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,0.0,0.0,0.0,0.0,-0.0029129771273413256,-0.004718967405281584,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
42,2/02/2021,0.005635317637849521,0.0,0.00973763927331039,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,0.0,0.0,0.0,0.0,-0.0029129771273413256,-0.004718967405281584,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
43,3/02/2021,0.005635317637849521,0.0,0.00973763927331039,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,0.0,0.0,0.0,0.0,-0.0029129771273413256,-0.004718967405281584,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
44,4/02/2021,0.005635317637849521,0.0,0.008878964003214166,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,0.0,0.0,0.0,0.0,-0.0029129771273413256,-0.004718967405281584,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
45,5/02/2021,0.005635317637849521,0.0,0.011172295446894942,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.0016614701895491947,0.0,0.0006530963859455164,0.0,-0.0029129771273413256,-0.004718967405281584,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
46,8/02/2021,0.005635317637849521,0.0,0.011172295446894942,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.0,0.0006530963859455164,0.0,-0.0029129771273413256,-0.0009885471391280314,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,0.0,0.0
47,9/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.0,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,-0.01460183069741672,0.0
48,10/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,-0.002958456276887791,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0,-0.013181464340644267,0.011336437088920485
49,11/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,-0.0001327358985389927,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
50,12/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0030722092447766827,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,0.0,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
51,16/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0030722092447766827,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.00465696461595723,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
52,17/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0030722092447766827,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.003858880862814124,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
53,18/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0030722092447766827,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
54,19/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,0.0030722092447766827,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
55,22/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.007303986175304459,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,-0.001805972098749744,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
56,23/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.008382090243180358,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,-0.0023753313106371593,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
57,24/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.008382090243180358,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,-0.007626050065945229,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.01553815715533249,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.006794545986442686,0.0003239262087914409,-0.012330421498377788,0.011336437088920485
58,25/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.00580959600615532,0.0006530963859455164,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,-0.007837204429118939,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.014459765207682287,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.008650915239365259,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
59,26/02/2021,0.005635317637849521,0.0,0.010456062461839402,-0.0036992514573479652,0.010618558198469172,-0.005253620290816583,0.003257353521130998,0.0,-0.0070777440029967005,-0.001552727212755295,0.013696183391380939,-0.0034634946484052636,-0.002523134359776562,-0.0029129771273413256,-0.0009885471391280314,7.180276070358274e-06,0.0005225173943559109,0.005452804536196135,-0.008346863470395666,0.021422629322124458,-0.024539809234100464,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
60,1/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.002187052399928823,0.010618558198469172,-0.00849937660453636,0.003257353521130998,0.0,-0.0070777440029967005,-0.0011325617496691308,0.013696183391380939,-0.007658719830530794,-0.002523134359776562,-0.0029129771273413256,0.002064487219565089,7.180276070358274e-06,-0.0014077995681503932,0.005452804536196135,-0.00972152275601598,0.021422629322124458,-0.030755690332228806,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
61,2/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005703106911523358,0.010618558198469172,-0.012826098605875573,0.003257353521130998,0.0,-0.0070777440029967005,-0.00824639770580576,0.013696183391380939,-0.015400420514567248,-0.002523134359776562,-0.0029129771273413256,0.002064487219565089,7.180276070358274e-06,-0.005322423929446372,0.005452804536196135,-0.00930189934921378,0.021422629322124458,-0.03137878094946719,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
62,3/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.006950630550968553,0.010618558198469172,-0.01702197076322328,0.003257353521130998,0.0,-0.0070777440029967005,-0.008674865624333497,0.013696183391380939,-0.018768294190873766,-0.002523134359776562,-0.0029129771273413256,0.002299019469374869,7.180276070358274e-06,-0.008204742950641344,0.005452804536196135,-0.015522736008410025,0.021422629322124458,-0.04042267695748355,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
63,4/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.012614216613294862,0.010618558198469172,-0.017471869622015905,0.003257353521130998,0.0,-0.0070777440029967005,-0.014343345848611319,0.013696183391380939,-0.019311921319381555,-0.002523134359776562,-0.0029129771273413256,0.002299019469374869,7.180276070358274e-06,-0.012818044941655438,0.005452804536196135,-0.02214313201884302,0.021422629322124458,-0.04152328199830985,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
64,5/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.00704078799989052,0.010618558198469172,-0.016007208751788585,0.003257353521130998,0.0,-0.0070777440029967005,-0.004798333338020213,0.013696183391380939,-0.013984704061835333,-0.002523134359776562,-0.0029129771273413256,0.009053114528832576,7.180276070358274e-06,-0.0103694344520788,0.005452804536196135,-0.019000611698122852,0.021422629322124458,-0.04257352080613715,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
65,8/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.00704078799989052,0.010618558198469172,-0.016007208751788585,0.003257353521130998,0.0,-0.0070777440029967005,-0.004798333338020213,0.013696183391380939,-0.013984704061835333,-0.002523134359776562,-0.0029129771273413256,0.009053114528832576,7.180276070358274e-06,-0.0103694344520788,0.005452804536196135,-0.0353877789436219,0.021422629322124458,-0.059613901690367926,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
66,9/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.010618558198469172,-0.01391583598481105,0.003257353521130998,0.0,-0.0070777440029967005,-0.004939783049671433,0.012446332897261056,-0.013335689100470645,-0.002523134359776562,0.0057012248689620685,0.009053114528832576,7.180276070358274e-06,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.029462413490628715,-0.04862056806556485,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
67,10/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.010618558198469172,-0.01391583598481105,0.003257353521130998,0.0,-0.0070777440029967005,-0.004939783049671433,0.01302401290787888,-0.013335689100470645,-0.002523134359776562,0.0057012248689620685,0.009053114528832576,7.180276070358274e-06,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.029462413490628715,-0.04862056806556485,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
68,11/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.010618558198469172,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.01302401290787888,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,7.180276070358274e-06,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.029462413490628715,-0.04862056806556485,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
69,12/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.010618558198469172,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.01302401290787888,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,7.180276070358274e-06,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.029462413490628715,-0.04862056806556485,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.005211691140033644,0.014939805145980638
70,15/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.010618558198469172,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.01302401290787888,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,7.180276070358274e-06,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.029462413490628715,-0.04862056806556485,0.012160830473601232,0.0,-0.0015603397272881034,0.0075905084892865455,0.0003239262087914409,-0.010996396294555857,0.014939805145980638
71,16/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.014310634290419337,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
72,17/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.014310634290419337,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
73,18/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.014310634290419337,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
74,19/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.014310634290419337,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
75,22/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.012419043500068581,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
76,23/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.011826105266757285,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
77,24/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.011826105266757285,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
78,25/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.009713282333383413,0.0029922685761738037,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
79,26/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.0018050413567823381,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
80,29/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.0070777440029967005,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
81,30/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.006495466337166016,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
82,31/03/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.010325411219068808,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
83,1/04/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.008564397516130494,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
84,5/04/2021,0.005635317637849521,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.008564397516130494,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
85,6/04/2021,0.00599633954020864,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.008564397516130494,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
86,7/04/2021,0.0033867754360656973,0.0,0.010456062461839402,-0.005677970518019563,0.020427823848066816,-0.01391583598481105,0.003257353521130998,0.004751736873737641,-0.008564397516130494,-0.004939783049671433,0.022316576142664513,-0.013335689100470645,-0.002523134359776562,0.011597157515545114,0.009053114528832576,0.013912968313368556,-0.00757454934519608,0.005452804536196135,-0.024668308949665395,0.04482909580473806,-0.04862056806556485,0.012160830473601232,0.019504149751507556,0.010595522759994674,0.0075905084892865455,0.0003239262087914409,0.012776615293108185,0.014939805145980638
